sec_code,company_name,market,as_of
3908,コラボス,スタンダード（内国株式）,20260911
3909,ショーケース,スタンダード（内国株式）,20260911
3910,エムケイシステム,スタンダード（内国株式）,20260911
3911,Ａｉｍｉｎｇ,グロース（内国株式）,20260911
3912,モバイルファクトリー,スタンダード（内国株式）,20260911
3913,ＧｒｅｅｎＢｅｅ,スタンダード（内国株式）,20260911
3914,ＪＩＧ－ＳＡＷ,グロース（内国株式）,20260911
3915,テラスカイ,プライム（内国株式）,20260911
3916,デジタル・インフォメーション・テクノロジー,プライム（内国株式）,20260911
3917,アイリッジ,グロース（内国株式）,20260911
3918,ＰＣＩホールディングス,スタンダード（内国株式）,20260911
3920,アイビーシー,スタンダード（内国株式）,20260911
3921,ネオジャパン,プライム（内国株式）,20260911
3922,ＰＲ　ＴＩＭＥＳ,プライム（内国株式）,20260911
3923,ラクス,プライム（内国株式）,20260911
3925,ダブルスタンダード,プライム（内国株式）,20260911
3926,オープンドア,スタンダード（内国株式）,20260911
3927,フーバーブレイン,スタンダード（内国株式）,20260911
3928,マイネット,スタンダード（内国株式）,20260911
3929,ソーシャルワイヤー,グロース（内国株式）,20260911
392A,ｉシェアーズ　ＮＡＳＤＡＱ　トップ　３０　ＥＴＦ,ETF・ETN,20260911
3930,はてな,グロース（内国株式）,20260911
3931,バリューゴルフ,グロース（内国株式）,20260911
3932,アカツキ,プライム（内国株式）,20260911
3933,チエル,スタンダード（内国株式）,20260911
3934,ベネフィットジャパン,スタンダード（内国株式）,20260911
3935,エディア,スタンダード（内国株式）,20260911
3936,グローバルウェイ,グロース（内国株式）,20260911
3937,Ｕｂｉｃｏｍホールディングス,スタンダード（内国株式）,20260911
3939,カナミックネットワーク,プライム（内国株式）,20260911
393A,ＲｉｔａＸ,PRO Market,20260911
3940,ノムラシステムコーポレーション,スタンダード（内国株式）,20260911
3941,レンゴー,プライム（内国株式）,20260911
3943,大石産業,スタンダード（内国株式）,20260911
3944,古林紙工,スタンダード（内国株式）,20260911
3945,スーパーバッグ,スタンダード（内国株式）,20260911
3946,トーモク,プライム（内国株式）,20260911
3947,ダイナパック,スタンダード（内国株式）,20260911
3948,光ビジネスフォーム,スタンダード（内国株式）,20260911
394A,業界改革厳選ＥＴＦテレビ業界,ETF・ETN,20260911
3950,ザ・パック,プライム（内国株式）,20260911
3951,朝日印刷,スタンダード（内国株式）,20260911
3953,大村紙業,スタンダード（内国株式）,20260911
3954,昭和パックス,スタンダード（内国株式）,20260911
3955,イムラ,スタンダード（内国株式）,20260911
3958,笹徳印刷,スタンダード（内国株式）,20260911
395A,業界改革厳選ＥＴＦ地銀,ETF・ETN,20260911
3962,チェンジホールディングス,プライム（内国株式）,20260911
3963,シンクロ・フード,プライム（内国株式）,20260911
3964,オークネット,プライム（内国株式）,20260911
3965,キャピタル・アセット・プランニング,スタンダード（内国株式）,20260911
3967,エルテス,グロース（内国株式）,20260911
3968,セグエグループ,プライム（内国株式）,20260911
3969,エイトレッド,スタンダード（内国株式）,20260911
396A,業界改革厳選ＥＴＦ　ＲＥＩＴイベント・ドリブン,ETF・ETN,20260911
3970,イノベーション,スタンダード（内国株式）,20260911
3974,ＳＣＡＴ,スタンダード（内国株式）,20260911
3976,シャノン,グロース（内国株式）,20260911
3979,うるる,グロース（内国株式）,20260911
3981,ビーグリー,スタンダード（内国株式）,20260911
3983,オロ,プライム（内国株式）,20260911
3984,ユーザーローカル,プライム（内国株式）,20260911
3985,テモナ,スタンダード（内国株式）,20260911
3986,ビーブレイクシステムズ,スタンダード（内国株式）,20260911
3987,エコモット,グロース（内国株式）,20260911
3988,ＳＹＳホールディングス,スタンダード（内国株式）,20260911
3989,シェアリングテクノロジー,グロース（内国株式）,20260911
398A,リアルクオリティ,PRO Market,20260911
3991,ウォンテッドリー,グロース（内国株式）,20260911
3992,ニーズウェル,プライム（内国株式）,20260911
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,プライム（内国株式）,20260911
3994,マネーフォワード,プライム（内国株式）,20260911
3996,サインポスト,スタンダード（内国株式）,20260911
3997,トレードワークス,スタンダード（内国株式）,20260911
3998,すららネット,グロース（内国株式）,20260911
399A,上場インデックスファンド日経平均高配当株５０,ETF・ETN,20260911
4004,レゾナック・ホールディングス,プライム（内国株式）,20260911
4005,住友化学,プライム（内国株式）,20260911
4008,住友精化,プライム（内国株式）,20260911
4011,ヘッドウォータース,グロース（内国株式）,20260911
4012,アクシス,スタンダード（内国株式）,20260911
4013,勤次郎,グロース（内国株式）,20260911
4014,カラダノート,グロース（内国株式）,20260911
4015,ペイクラウドホールディングス,グロース（内国株式）,20260911
4016,ＭＩＴホールディングス,スタンダード（内国株式）,20260911
4017,クリーマ,グロース（内国株式）,20260911
4019,スタメン,グロース（内国株式）,20260911
401A,霞ヶ関ホテルリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,20260911
4020,ビートレンド,グロース（内国株式）,20260911
4021,日産化学,プライム（内国株式）,20260911
4022,ラサ工業,プライム（内国株式）,20260911
4023,クレハ,プライム（内国株式）,20260911
4025,多木化学,プライム（内国株式）,20260911
4026,神島化学工業,スタンダード（内国株式）,20260911
4027,テイカ,プライム（内国株式）,20260911
4028,石原産業,プライム（内国株式）,20260911
402A,アクセルスペースホールディングス,グロース（内国株式）,20260911
4031,片倉コープアグリ,スタンダード（内国株式）,20260911
403A,北條組,PRO Market,20260911
4040,南海化学,スタンダード（内国株式）,20260911
4041,日本曹達,プライム（内国株式）,20260911
4042,東ソー,プライム（内国株式）,20260911
4043,トクヤマ,プライム（内国株式）,20260911
4044,セントラル硝子,プライム（内国株式）,20260911
4045,東亞合成,プライム（内国株式）,20260911
4046,大阪ソーダ,プライム（内国株式）,20260911
4047,関東電化工業,プライム（内国株式）,20260911
404A,グローバルＸ　チャイナテック・トップ１０　ＥＴＦ,ETF・ETN,20260911
4051,ＧＭＯフィナンシャルゲート,プライム（内国株式）,20260911
4052,フィーチャ,グロース（内国株式）,20260911
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,プライム（内国株式）,20260911
4054,日本情報クリエイト,グロース（内国株式）,20260911
4055,ティアンドエスグループ,グロース（内国株式）,20260911
4056,ニューラルグループ,グロース（内国株式）,20260911
4057,インターファクトリー,グロース（内国株式）,20260911
4058,トヨクモ,グロース（内国株式）,20260911
4059,まぐまぐ,スタンダード（内国株式）,20260911
405A,コヤマ・ミライエ,PRO Market,20260911
4060,ｒａｋｕｍｏ,グロース（内国株式）,20260911
4061,デンカ,プライム（内国株式）,20260911
4062,イビデン,プライム（内国株式）,20260911
4063,信越化学工業,プライム（内国株式）,20260911
4064,日本カーバイド工業,プライム（内国株式）,20260911
4068,ベイシス,グロース（内国株式）,20260911
4069,ＢｌｕｅＭｅｍｅ,グロース（内国株式）,20260911
406A,環境のミカタホールディングス,PRO Market,20260911
4071,プラスアルファ・コンサルティング,プライム（内国株式）,20260911
4072,電算システムホールディングス,プライム（内国株式）,20260911
