sec_code,filer_name,current_assets,total_liabilities,total_assets,equity_value,equity_type,equity_ratio,doc_id,submit_date,doc_type,accounting_standard,consolidated,fiscal_period
7011,三菱重工業株式会社,2126642000000,2304556000000,328593000000,1179519000000,NetAssets,3.5896,S100YHZG,2026-06-24,120,J-GAAP,連結,2026-03-31
6245,株式会社ヒラノテクシード,32340972000,16237046000,23796970000,27672179000,NetAssets,1.1628,S100YIRK,2026-06-24,120,J-GAAP,連結,2026-03-31
6538,株式会社ディスラプターズ,299000000,263000000,299000000,2594000000,NetAssets,8.6756,S100YH9V,2026-06-24,120,J-GAAP,連結,2026-03-31
6347,株式会社プラコー,2162368000,411651000,69798000,1585120000,NetAssets,22.7101,S100YFZB,2026-06-24,120,J-GAAP,連結,2026-03-31
5189,櫻護謨株式会社,11156668000,5377070000,11156668000,8078144000,NetAssets,0.7241,S100YIQ8,2026-06-24,120,J-GAAP,連結,2026-03-31
5958,三洋工業株式会社,16873000000,7035000000,602000000,18239000000,NetAssets,30.2973,S100YFD2,2026-06-24,120,J-GAAP,連結,2026-03-31
8025,株式会社ツカモトコーポレーション,5432416000,9017329000,5432416000,13774410000,NetAssets,2.5356,S100YDV3,2026-06-24,120,J-GAAP,連結,2026-03-31
5976,高周波熱錬株式会社,25444000000,8911000000,25444000000,44204000000,NetAssets,1.7373,S100YIP6,2026-06-24,120,J-GAAP,連結,2026-03-31
9996,株式会社サトー商会,15764985000,9214054000,15764985000,24214132000,NetAssets,1.5359,S100YHOR,2026-06-24,120,J-GAAP,連結,2026-03-31
8897,ＭＩＲＡＲＴＨホールディングス株式会社,65932000000,35481000000,65932000000,57695000000,NetAssets,0.8751,S100YIRG,2026-06-24,120,J-GAAP,連結,2026-03-31
6724,セイコーエプソン株式会社,393556000000,236137000000,393556000000,479248000000,NetAssets,1.2177,S100YJ6A,2026-06-24,120,J-GAAP,連結,2026-03-31
2179,株式会社成学社,3615717000,3330292000,3615717000,3757043000,NetAssets,1.0391,S100YCFW,2026-06-24,120,J-GAAP,連結,2026-03-31
6342,株式会社太平製作所,7312818000,2847422000,468080000,6867334000,NetAssets,14.6713,S100YIVE,2026-06-24,120,J-GAAP,連結,2026-03-31
8066,三谷商事株式会社,159948000000,71603000000,57928000000,112669000000,NetAssets,1.945,S100YJ7S,2026-06-24,120,J-GAAP,連結,2026-03-31
5870,株式会社ナルネットコミュニケーションズ,4646635000,1287232000,4646635000,3428627000,NetAssets,0.7379,S100YGEJ,2026-06-24,120,J-GAAP,連結,2026-03-31
8802,三菱地所株式会社,1897911000000,619425000000,42055000000,1738643000000,NetAssets,41.3421,S100YBLA,2026-06-24,120,J-GAAP,連結,2026-03-31
9304,澁澤倉庫株式会社,20218000000,12111000000,20218000000,55351000000,NetAssets,2.7377,S100YI5J,2026-06-24,120,J-GAAP,連結,2026-03-31
7950,日本デコラックス株式会社,6478189000,1454544000,6478189000,15749308000,NetAssets,2.4311,S100YI56,2026-06-24,120,J-GAAP,連結,2026-03-31
6912,菊水ホールディングス株式会社,3739826000,341948000,3739826000,6404148000,NetAssets,1.7124,S100YIEI,2026-06-24,120,J-GAAP,連結,2026-03-31
7523,アールビバン株式会社,9947746000,11311546000,9947746000,10839796000,NetAssets,1.0897,S100YI6G,2026-06-24,120,J-GAAP,連結,2026-03-31
6855,日本電子材料株式会社,21881000000,5172000000,21881000000,23092000000,NetAssets,1.0553,S100YHWG,2026-06-24,120,J-GAAP,連結,2026-03-31
2117,ウェルネオシュガー株式会社,34918000000,27341000000,34918000000,71137000000,NetAssets,2.0373,S100YIPK,2026-06-24,120,J-GAAP,連結,2026-03-31
7902,株式会社ソノコム,5067927000,377123000,5067927000,8910745000,NetAssets,1.7583,S100YJAF,2026-06-24,120,J-GAAP,連結,2026-03-31
7224,新明和工業株式会社,113158000000,13003000000,7696000000,53528000000,NetAssets,6.9553,S100YFNV,2026-06-24,120,J-GAAP,連結,2026-03-31
7122,近畿車輛株式会社,29657000000,5483000000,29657000000,26470000000,NetAssets,0.8925,S100YI50,2026-06-24,120,J-GAAP,連結,2026-03-31
2415,ヒューマンホールディングス株式会社,26478833000,16475510000,26478833000,8668790000,NetAssets,0.3274,S100YIDK,2026-06-24,120,J-GAAP,連結,2026-03-31
368A,株式会社北里コーポレーション,14162000000,8000000,14162000000,17658000000,NetAssets,1.2469,S100YIB6,2026-06-24,120,J-GAAP,連結,2026-03-31
167A,リョーサン菱洋ホールディングス株式会社,13807000000,1998000000,13807000000,119394000000,NetAssets,8.6474,S100YHJV,2026-06-24,120,J-GAAP,連結,2026-03-31
3845,株式会社アイフリークモバイル,1383737000,315050000,1383737000,859783000,NetAssets,0.6213,S100YJ02,2026-06-24,120,J-GAAP,連結,2026-03-31
8129,東邦ホールディングス株式会社,101635000000,66179000000,101635000000,150444000000,NetAssets,1.4802,S100YHSN,2026-06-24,120,J-GAAP,連結,2026-03-31
8071,東海エレクトロニクス株式会社,14328084000,5785948000,14328084000,13914675000,NetAssets,0.9711,S100YIEJ,2026-06-24,120,J-GAAP,連結,2026-03-31
9033,広島電鉄株式会社,12078000000,31169000000,12078000000,34598000000,NetAssets,2.8645,S100YI48,2026-06-24,120,J-GAAP,連結,2026-03-31
4102,丸尾カルシウム株式会社,7179275000,3254100000,7179275000,8970339000,NetAssets,1.2495,S100YFE2,2026-06-24,120,J-GAAP,連結,2026-03-31
4098,チタン工業株式会社,6411000000,4922000000,6411000000,4803000000,NetAssets,0.7492,S100YGE8,2026-06-24,120,J-GAAP,連結,2026-03-31
1827,株式会社ナカノフドー建設,31636000000,24865000000,31636000000,31097000000,NetAssets,0.983,S100YHMT,2026-06-24,120,J-GAAP,連結,2026-03-31
6744,能美防災株式会社,91226000000,1911000000,43971000000,97541000000,NetAssets,2.2183,S100YHTN,2026-06-24,120,J-GAAP,連結,2026-03-31
8089,ナイス株式会社,83482000000,69370000000,21410000000,46783000000,NetAssets,2.1851,S100YI3N,2026-06-24,120,J-GAAP,連結,2026-03-31
6229,株式会社オーケーエム,6951166000,2046142000,6951166000,9078631000,NetAssets,1.3061,S100YHR0,2026-06-24,120,J-GAAP,連結,2026-03-31
2221,岩塚製菓株式会社,10929456000,4630012000,10929456000,66864312000,NetAssets,6.1178,S100YJ2N,2026-06-24,120,J-GAAP,連結,2026-03-31
6286,靜甲株式会社,6853546000,331123000,1297124000,10539034000,NetAssets,8.1249,S100YHL2,2026-06-24,120,J-GAAP,連結,2026-03-31
9713,株式会社ロイヤルホテル,13724000000,344000000,13724000000,19585000000,NetAssets,1.4271,S100YHWF,2026-06-24,120,J-GAAP,連結,2026-03-31
7284,盟和産業株式会社,10322521000,9594007000,10322521000,10946408000,NetAssets,1.0604,S100YIWC,2026-06-24,120,J-GAAP,連結,2026-03-31
7694,株式会社いつも,5842404000,3471687000,5842404000,2472231000,NetAssets,0.4232,S100YI9F,2026-06-24,120,J-GAAP,連結,2026-03-31
2281,プリマハム株式会社,71535000000,72535000000,71535000000,82133000000,NetAssets,1.1482,S100YDH8,2026-06-24,120,J-GAAP,連結,2026-03-31
5290,株式会社ベルテクスコーポレーション,3331857000,219744000,3331857000,8201024000,NetAssets,2.4614,S100YGZE,2026-06-24,120,J-GAAP,連結,2026-03-31
6666,リバーエレテック株式会社,3739133000,2032936000,3739133000,3278910000,NetAssets,0.8769,S100YJ84,2026-06-24,120,J-GAAP,連結,2026-03-31
9401,株式会社ＴＢＳホールディングス,14471000000,129666000000,14471000000,660712000000,NetAssets,45.6577,S100YI1U,2026-06-24,120,J-GAAP,連結,2026-03-31
4078,堺化学工業株式会社,37910000000,21686000000,37910000000,49649000000,NetAssets,1.3097,S100YICQ,2026-06-24,120,J-GAAP,連結,2026-03-31
4483,株式会社ＪＭＤＣ,36728000000,533000000,36728000000,63625000000,NetAssets,1.7323,S100YJCA,2026-06-24,120,J-GAAP,連結,2026-03-31
2207,株式会社ｍｅｉｔｏ,14524000000,7050000000,14524000000,52963000000,NetAssets,3.6466,S100YHY5,2026-06-24,120,J-GAAP,連結,2026-03-31
9003,相鉄ホールディングス株式会社,8348000000,88304000000,146000000,165061000000,NetAssets,1130.5548,S100YFL1,2026-06-24,120,J-GAAP,連結,2026-03-31
3598,山喜株式会社,7211001000,297361000,90000000,5000657000,NetAssets,55.5629,S100YI4G,2026-06-24,120,J-GAAP,連結,2026-03-31
9256,株式会社サクシード,2611325000,97283000,2611325000,2418302000,NetAssets,0.9261,S100YJBO,2026-06-24,120,J-GAAP,連結,2026-03-31
4771,株式会社エフアンドエム,7136973000,835004000,1079738000,13811442000,NetAssets,12.7915,S100YIXJ,2026-06-24,120,J-GAAP,連結,2026-03-31
3407,旭化成株式会社,590949000000,87000000000,590949000000,566480000000,NetAssets,0.9586,S100YGRD,2026-06-24,120,J-GAAP,連結,2026-03-31
8708,アイザワ証券グループ株式会社,478000000,12115000000,478000000,34772000000,NetAssets,72.7448,S100YIEX,2026-06-24,120,J-GAAP,連結,2026-03-31
336A,ダイナミックマッププラットフォーム株式会社,9189000000,134000000,1755000000,11752000000,NetAssets,6.6963,S100YITF,2026-06-24,120,J-GAAP,連結,2026-03-31
6923,スタンレー電気株式会社,104106000000,51032000000,104106000000,216768000000,NetAssets,2.0822,S100YERJ,2026-06-24,120,J-GAAP,連結,2026-03-31
7717,株式会社ブイ・テクノロジー,44503000000,17344000000,44503000000,28004000000,NetAssets,0.6293,S100YITH,2026-06-24,120,J-GAAP,連結,2026-03-31
5410,合同製鐵株式会社,81079000000,46638000000,81079000000,94914000000,NetAssets,1.1706,S100YCUF,2026-06-24,120,J-GAAP,連結,2026-03-31
4624,イサム塗料株式会社,6807875000,2149045000,6807875000,14939121000,NetAssets,2.1944,S100YJCY,2026-06-24,120,J-GAAP,連結,2026-03-31
8023,ＤＡＩＫＯ　ＸＴＥＣＨ株式会社,17956398000,1275036000,379746000,11396945000,NetAssets,30.012,S100YIXP,2026-06-24,120,J-GAAP,連結,2026-03-31
7634,株式会社星医療酸器,12951840000,4717105000,2853655000,17347860000,NetAssets,6.0792,S100YHH0,2026-06-24,120,J-GAAP,連結,2026-03-31
7231,トピー工業株式会社,94767000000,76057000000,94767000000,80182000000,NetAssets,0.8461,S100YJBN,2026-06-24,120,J-GAAP,連結,2026-03-31
6237,株式会社イワキ,25728385000,16617000,25728385000,26467213000,NetAssets,1.0287,S100YHPM,2026-06-24,120,J-GAAP,連結,2026-03-31
5757,株式会社ＣＫサンエツ,3688000000,777000000,3688000000,15407000000,NetAssets,4.1776,S100YIA1,2026-06-24,120,J-GAAP,連結,2026-03-31
1946,株式会社トーエネック,122706000000,86705000000,122706000000,105994000000,NetAssets,0.8638,S100YIKH,2026-06-24,120,J-GAAP,連結,2026-03-31
3002,グンゼ株式会社,67978000000,2000000000,67978000000,109168000000,NetAssets,1.6059,S100YGEM,2026-06-24,120,J-GAAP,連結,2026-03-31
6349,株式会社小森コーポレーション,86022000000,6443000000,3135000000,105944000000,NetAssets,33.7939,S100YCBI,2026-06-16,120,J-GAAP,連結,2026-03-31
1930,北陸電気工事株式会社,35452000000,11498000000,35452000000,44053000000,NetAssets,1.2426,S100YI00,2026-06-24,120,J-GAAP,連結,2026-03-31
3779,ジェイ・エスコムホールディングス株式会社,115571000,204377000,115571000,270575000,NetAssets,2.3412,S100YHI1,2026-06-24,120,J-GAAP,連結,2026-03-31
9407,株式会社ＲＫＢ毎日ホールディングス,2169000000,228000000,2169000000,32748000000,NetAssets,15.0982,S100YJDD,2026-06-24,120,J-GAAP,連結,2026-03-31
6864,株式会社エヌエフホールディングス,6635955000,3202378000,6635955000,10402093000,NetAssets,1.5675,S100YIMB,2026-06-24,120,J-GAAP,連結,2026-03-31
1515,日鉄鉱業株式会社,69508000000,42251000000,69508000000,126962000000,NetAssets,1.8266,S100YI8I,2026-06-24,120,J-GAAP,連結,2026-03-31
3467,アグレ都市デザイン株式会社,32417290000,18941427000,32417290000,7301336000,NetAssets,0.2252,S100YIPZ,2026-06-24,120,J-GAAP,連結,2026-03-31
9017,新潟交通株式会社,2191464000,1164425000,2191464000,17113295000,NetAssets,7.8091,S100YI97,2026-06-24,120,J-GAAP,連結,2026-03-31
4966,上村工業株式会社,45226000000,1512000000,1842000000,72254000000,NetAssets,39.2258,S100YIOW,2026-06-24,120,J-GAAP,連結,2026-03-31
2264,森永乳業株式会社,159837000000,10000000000,159837000000,157448000000,NetAssets,0.9851,S100YIHY,2026-06-24,120,J-GAAP,連結,2026-03-31
5715,古河機械金属株式会社,23989000000,14000000,23989000000,80602000000,NetAssets,3.36,S100YIDC,2026-06-24,120,J-GAAP,連結,2026-03-31
1867,株式会社植木組,27845209000,17841882000,27845209000,24698084000,NetAssets,0.887,S100YIPR,2026-06-24,120,J-GAAP,連結,2026-03-31
5269,日本コンクリート工業株式会社,19155346000,22700051000,505732000,24529372000,NetAssets,48.5027,S100YI1J,2026-06-24,120,J-GAAP,連結,2026-03-31
1811,株式会社錢高組,110156000000,74535000000,110156000000,94355000000,NetAssets,0.8566,S100YJ24,2026-06-24,120,J-GAAP,連結,2026-03-31
5609,日本鋳造株式会社,9646000000,185000000,3000000,11650000000,NetAssets,3883.3333,S100YGG5,2026-06-24,120,J-GAAP,連結,2026-03-31
6588,東芝テック株式会社,109345000000,100305000000,3742000000,82170000000,NetAssets,21.9588,S100YHCF,2026-06-24,120,J-GAAP,連結,2026-03-31
6228,株式会社ジェイ・イー・ティ,18103000000,5573000000,669000000,9720000000,NetAssets,14.5291,S100YWRT,2026-08-14,160,J-GAAP,個別,2026-12-31
6918,株式会社アバールデータ,16173356000,12270000,44190000,20059154000,NetAssets,453.9297,S100Y38P,2026-06-24,120,J-GAAP,連結,2026-03-31
1807,株式会社佐藤渡辺,19201675000,10366644000,19201675000,19862130000,NetAssets,1.0344,S100YJEE,2026-06-24,120,J-GAAP,連結,2026-03-31
9115,明海グループ株式会社,9159227000,10129867000,1800000000,1800000000,NetAssets,1.0,S100YGYV,2026-06-24,120,J-GAAP,連結,2026-03-31
4417,グローバルセキュリティエキスパート株式会社,4509275000,1608865000,2001736000,3030633000,NetAssets,1.514,S100YFEX,2026-06-24,120,J-GAAP,連結,2026-03-31
6806,ヒロセ電機株式会社,75084000000,17621000000,75084000000,106010000000,NetAssets,1.4119,S100YJDW,2026-06-24,120,J-GAAP,連結,2026-03-31
6623,愛知電機株式会社,43164000000,16103000000,43164000000,53098000000,NetAssets,1.2301,S100YHJY,2026-06-24,120,J-GAAP,連結,2026-03-31
4558,株式会社中京医薬品,2924966000,1750805000,53184000,2526109000,NetAssets,47.4975,S100YJGX,2026-06-24,120,J-GAAP,連結,2026-03-31
7874,レック株式会社,49026000000,9108000000,49026000000,32667000000,NetAssets,0.6663,S100YIJB,2026-06-24,120,J-GAAP,連結,2026-03-31
1945,株式会社東京エネシス,54567000000,2130000000,54567000000,65961000000,NetAssets,1.2088,S100YJBK,2026-06-24,120,J-GAAP,連結,2026-03-31
8869,明和地所株式会社,136420000000,65859000000,136420000000,32074000000,NetAssets,0.2351,S100YJF1,2026-06-24,120,J-GAAP,連結,2026-03-31
7911,ＴＯＰＰＡＮホールディングス株式会社,562405000000,517236000000,562405000000,934587000000,NetAssets,1.6618,S100YIAY,2026-06-24,120,J-GAAP,連結,2026-03-31
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ株式会社,693646000,107394000,693646000,699677000,NetAssets,1.0087,S100YIQZ,2026-06-24,120,J-GAAP,連結,2026-03-31
5342,ジャニス工業株式会社,2579778000,1947710000,2579778000,1015661000,NetAssets,0.3937,S100YJHR,2026-06-24,120,J-GAAP,連結,2026-03-31
6772,東京コスモス電機株式会社,6126556000,2839399000,6126556000,5228627000,NetAssets,0.8534,S100YJ3Z,2026-06-24,120,J-GAAP,連結,2026-03-31
6926,岡谷電機産業株式会社,7899241000,4432925000,7899241000,5136886000,NetAssets,0.6503,S100YJ7H,2026-06-24,120,J-GAAP,連結,2026-03-31
5408,株式会社中山製鋼所,76271000000,23804000000,76271000000,93399000000,NetAssets,1.2246,S100YIVA,2026-06-24,120,J-GAAP,連結,2026-03-31
3023,ラサ商事株式会社,17386000000,56000000,11000000,16927000000,NetAssets,1538.8182,S100YJIY,2026-06-24,120,J-GAAP,連結,2026-03-31
9644,株式会社タナベコンサルティンググループ,4955456000,267022000,377896000,9983496000,NetAssets,26.4186,S100YJ07,2026-06-24,120,J-GAAP,連結,2026-03-31
2269,明治ホールディングス株式会社,48130000000,14000000000,48130000000,225630000000,NetAssets,4.6879,S100YILP,2026-06-24,120,J-GAAP,連結,2026-03-31
5981,東京製綱株式会社,21919000000,31979000000,21919000000,22546000000,NetAssets,1.0286,S100YJJW,2026-06-24,120,J-GAAP,連結,2026-03-31
6810,マクセル株式会社,48111000000,36526000000,48111000000,72470000000,NetAssets,1.5063,S100YJH7,2026-06-24,120,J-GAAP,連結,2026-03-31
9936,株式会社王将フードサービス,42779000000,72000000,42779000000,73713000000,NetAssets,1.7231,S100YHJQ,2026-06-24,120,J-GAAP,連結,2026-03-31
4894,クオリプス株式会社,4312846000,2860000,153792000,5619628000,NetAssets,36.5404,S100YIP2,2026-06-24,120,J-GAAP,連結,2026-03-31
1934,株式会社ユアテック,131266000000,55377000000,131266000000,126507000000,NetAssets,0.9637,S100YHQP,2026-06-24,120,J-GAAP,連結,2026-03-31
5940,不二サッシ株式会社,22564000000,1324000000,3600000000,16990000000,NetAssets,4.7194,S100YIDL,2026-06-24,120,J-GAAP,連結,2026-03-31
9362,兵機海運株式会社,3907000000,10000000,8000000,4853000000,NetAssets,606.625,S100YGR4,2026-06-24,120,J-GAAP,連結,2026-03-31
9880,イノテック株式会社,8179720000,9288618000,11910000,18766798000,NetAssets,1575.7177,S100YJ5D,2026-06-24,120,J-GAAP,連結,2026-03-31
6675,サクサ株式会社,20168000000,7069000000,6686000000,26875000000,NetAssets,4.0196,S100YJLC,2026-06-24,120,J-GAAP,連結,2026-03-31
6776,天昇電気工業株式会社,6801000000,6955000000,6801000000,8678000000,NetAssets,1.276,S100YIYI,2026-06-24,120,J-GAAP,連結,2026-03-31
4042,東ソー株式会社,390418000000,170701000000,390418000000,609862000000,NetAssets,1.5621,S100YE5Q,2026-06-24,120,J-GAAP,連結,2026-03-31
9355,株式会社リンコーコーポレーション,3392605000,7477727000,77626000,18422319000,NetAssets,237.3215,S100YHZP,2026-06-24,120,J-GAAP,連結,2026-03-31
4926,株式会社シーボン,4505076000,1568554000,4505076000,5803671000,NetAssets,1.2883,S100YIUO,2026-06-24,120,J-GAAP,連結,2026-03-31
7090,株式会社リグア,1544192000,4027000,1544192000,366185000,NetAssets,0.2371,S100YJLO,2026-06-24,120,J-GAAP,連結,2026-03-31
7749,メディキット株式会社,13579223000,2615420000,13579223000,25120539000,NetAssets,1.8499,S100YI2W,2026-06-24,120,J-GAAP,連結,2026-03-31
8043,スターゼン株式会社,110521000000,59210000000,110521000000,62985000000,NetAssets,0.5699,S100YIM9,2026-06-24,120,J-GAAP,連結,2026-03-31
1926,ライト工業株式会社,58030000000,27545000000,58030000000,70428000000,NetAssets,1.2136,S100YIK2,2026-06-24,120,J-GAAP,連結,2026-03-31
4990,昭和化学工業株式会社,5279264000,3289033000,5279264000,6116358000,NetAssets,1.1586,S100YJME,2026-06-24,120,J-GAAP,連結,2026-03-31
6059,株式会社ウチヤマホールディングス,4845536000,1303526000,4845536000,7839143000,NetAssets,1.6178,S100YJMS,2026-06-24,120,J-GAAP,連結,2026-03-31
8898,株式会社センチュリー２１・ジャパン,6485196000,328079000,6485196000,6611474000,NetAssets,1.0195,S100YJMR,2026-06-24,120,J-GAAP,連結,2026-03-31
